date,negative_count,negative_avg,positive_count,positive_avg,neutral_count,neutral_avg
2020-11-26,1272629,0.435541964875,440748,0.149022693083333,1206318,0.415435341916667
2020-11-27,1086460,0.4475226955,332788,0.138407679541667,1003813,0.414069624875
2020-11-28,1044852,0.443599729666667,254089,0.111727474416667,1022171,0.444672795916667
2020-11-29,1175785,0.46823098625,263750,0.106591156333333,1051417,0.425177857416667
2020-11-30,1281237,0.463641805041667,316958,0.116801609416667,1146285,0.419556585583333
2020-12-01,2641448,0.462139885375,628548,0.110620012166667,2439274,0.427240102375
2020-12-02,2117250,0.423608086833333,645669,0.134797833416667,2176281,0.441594079666667
2020-12-03,702166,0.440424976625,187958,0.116560364875,706939,0.443014658458333
2020-12-04,2685640,0.455010185541667,605406,0.105119161208333,2555278,0.439870653291667
2020-12-05,1283528,0.47624599825,268540,0.101688632041667,1122968,0.422065369666667
2020-12-06,1267767,0.47080425725,321123,0.11603114925,1126240,0.413164593583333
2020-12-07,1335657,0.408684988166667,388261,0.121212439458333,1504297,0.4701025725
2020-12-08,1441748,0.432126899375,376740,0.115907303791667,1483761,0.451965796791667
2020-12-09,1435469,0.461270131833333,318954,0.103909401416667,1344940,0.434820466708333
2020-12-10,1350613,0.466188536708333,296546,0.103389398708333,1237700,0.430422064375
2020-12-11,1130048,0.442554021708333,282484,0.111554959958333,1121802,0.445891018375
2020-12-12,1004089,0.418320250083333,352981,0.143923701541667,1038280,0.437756048458333
2020-12-13,1084094,0.429869234875,307498,0.125498666166667,1108218,0.444632098875
2020-12-14,1219754,0.428150464166667,327595,0.113844918583333,1301315,0.458004617625
2020-12-15,1192806,0.420348084208333,336920,0.117325718916667,1313727,0.462326196958333
2020-12-16,1326252,0.43693738925,320245,0.107596328625,1375159,0.455466282166667
2020-12-17,1439649,0.443885243916667,301533,0.0943845052916667,1482434,0.461730250625
2020-12-18,1449369,0.457019678083333,300076,0.0950068924583333,1415957,0.447973429541667
2020-12-19,1537074,0.48183753175,285983,0.0918053612916667,1343966,0.426357106916667
2020-12-20,1468048,0.478498248458333,262440,0.0876337276666667,1322270,0.433868023958333
2020-12-21,1589969,0.463166623333333,262399,0.0770212592083333,1578722,0.4598121175
2020-12-22,1676221,0.481766418416667,276788,0.0798342552083333,1522202,0.438399326125
2020-12-23,1366336,0.451575304333333,317463,0.105145097833333,1342465,0.443279597833333
2020-12-24,1031336,0.428808681458333,302864,0.126183663833333,1059779,0.44500765475
2020-12-25,707249,0.409414490958333,275843,0.163496350625,727559,0.427089158375
